Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,s_point,e_point,in_ny,dist
5018,2011-02-15 13:15:28.0000001,6.5,2011-02-15 13:15:28 UTC,-73.997734,40.741513,-73.997734,40.741513,1,POINT (-73.997734 40.741513),POINT (-73.997734 40.741513),True,0.0
5019,2013-08-09 22:07:00.000000174,9.5,2013-08-09 22:07:00 UTC,-73.975972,40.748722,-74.001088,40.730947,6,POINT (-73.975972 40.748722),POINT (-74.001088 40.730947),True,0.03076953169939156
5020,2013-10-20 21:58:00.00000081,7.5,2013-10-20 21:58:00 UTC,-74.000662,40.73579,-73.987972,40.74084,3,POINT (-74.000662 40.73579),POINT (-73.987972 40.74084),True,0.013657913457045
5021,2014-02-08 14:15:00.00000083,10.0,2014-02-08 14:15:00 UTC,-74.00935,40.716937,-73.995022,40.750047,1,POINT (-74.00935 40.716937),POINT (-73.995022 40.750047),True,0.0360771906334156
5022,2009-01-20 09:11:00.00000099,9.3,2009-01-20 09:11:00 UTC,-73.989155,40.773365,-73.968092,40.761885,1,POINT (-73.989155 40.773365),POINT (-73.968092 40.761885),True,0.023988338187542108
5023,2013-05-05 21:20:00.00000016,52.0,2013-05-05 21:20:00 UTC,-73.972357,40.755633,-73.972357,40.755633,1,POINT (-73.972357 40.755633),POINT (-73.972357 40.755633),True,0.0
5024,2014-12-23 09:03:00.000000108,7.0,2014-12-23 09:03:00 UTC,-73.985067,40.727812,-73.973442,40.743745,1,POINT (-73.985067 40.727812),POINT (-73.973442 40.743745),True,0.019723111164311437
5025,2009-08-01 22:36:38.0000002,12.5,2009-08-01 22:36:38 UTC,-73.991064,40.734083,-73.975779,40.776242,1,POINT (-73.991064 40.734083),POINT (-73.975779 40.776242),True,0.04484431408774336
5026,2011-01-25 10:00:39.0000002,7.3,2011-01-25 10:00:39 UTC,-73.970433,40.760703,-73.978233,40.756635,2,POINT (-73.970433 40.760703),POINT (-73.978233 40.756635),True,0.008797080424778525
5027,2012-12-10 06:55:22.0000005,4.0,2012-12-10 06:55:22 UTC,-73.982049,40.768747,-73.98623,40.771902,1,POINT (-73.982049 40.768747),POINT (-73.98623 40.771902),True,0.005237822639228968
5028,2013-08-14 21:17:28.0000001,4.5,2013-08-14 21:17:28 UTC,-73.97785,40.748501,-73.986888,40.749084,1,POINT (-73.97785 40.748501),POINT (-73.986888 40.749084),True,0.009056783811034698
5029,2014-12-21 10:32:02.0000001,6.0,2014-12-21 10:32:02 UTC,-73.977591,40.758063,-73.973072,40.763646,4,POINT (-73.977591 40.758063),POINT (-73.973072 40.763646),True,0.007182704922244382
5030,2010-10-10 17:33:55.0000004,10.1,2010-10-10 17:33:55 UTC,-73.979538,40.743981,-73.946895,40.772515,1,POINT (-73.979538 40.743981),POINT (-73.946895 40.772515),True,0.04335613687819183
5031,2012-04-21 03:50:00.00000018,9.3,2012-04-21 03:50:00 UTC,-73.956245,40.771602,-73.990963,40.75061,4,POINT (-73.956245 40.771602),POINT (-73.990963 40.75061),True,0.04057096976903374
5032,2011-08-10 21:50:53.0000001,3.7,2011-08-10 21:50:53 UTC,-73.9822,40.7682,-73.9788,40.7632,1,POINT (-73.9822 40.7682),POINT (-73.9788 40.7632),True,0.006046486583134045
5033,2011-10-23 00:49:26.0000002,8.5,2011-10-23 00:49:26 UTC,-73.988149,40.743668,-73.997849,40.720636,2,POINT (-73.988149 40.743668),POINT (-73.997849 40.720636),True,0.024991258951880233
5034,2012-02-24 15:11:00.000000107,12.1,2012-02-24 15:11:00 UTC,-73.97246,40.781205,-73.9921,40.752645,1,POINT (-73.97246 40.781205),POINT (-73.9921 40.752645),True,0.03466126368151849
5035,2014-03-11 21:45:00.00000065,5.0,2014-03-11 21:45:00 UTC,-73.945522,40.786465,-73.95465,40.781005,2,POINT (-73.945522 40.786465),POINT (-73.95465 40.781005),True,0.010636352006212768
5036,2010-03-18 20:48:00.000000168,8.9,2010-03-18 20:48:00 UTC,-73.98708,40.754477,-73.978538,40.729653,1,POINT (-73.98708 40.754477),POINT (-73.978538 40.729653),True,0.026252556827863732
5037,2011-09-18 00:24:00.00000081,10.1,2011-09-18 00:24:00 UTC,-73.990695,40.728322,-73.997858,40.756462,2,POINT (-73.990695 40.728322),POINT (-73.997858 40.756462),True,0.029037358161511602
5038,2013-03-14 19:06:02.0000005,11.5,2013-03-14 19:06:02 UTC,-73.979994,40.781038,-73.948335,40.780578,1,POINT (-73.979994 40.781038),POINT (-73.948335 40.780578),True,0.03166234168535716
5039,2009-03-27 22:32:00.000000263,4.5,2009-03-27 22:32:00 UTC,-73.981628,40.778442,-73.971428,40.792685,1,POINT (-73.981628 40.778442),POINT (-73.971428 40.792685),True,0.01751864860655532
5040,2012-02-02 17:10:20.0000002,31.7,2012-02-02 17:10:20 UTC,-73.982972,40.756096,-73.861735,40.768386,1,POINT (-73.982972 40.756096),POINT (-73.861735 40.768386),True,0.1218583368875593
5041,2011-05-24 09:53:00.00000086,7.3,2011-05-24 09:53:00 UTC,-73.994133,40.75106,-73.98756,40.754537,1,POINT (-73.994133 40.75106),POINT (-73.98756 40.754537),True,0.007435983996756353
5042,2014-01-31 18:13:53.0000001,4.5,2014-01-31 18:13:53 UTC,-73.955155,40.783387,-73.961027,40.775345,1,POINT (-73.955155 40.783387),POINT (-73.961027 40.775345),True,0.009957617586546334
5043,2010-07-14 19:16:00.000000250,12.5,2010-07-14 19:16:00 UTC,-73.95421,40.770278,-73.98902,40.740717,1,POINT (-73.95421 40.770278),POINT (-73.98902 40.740717),True,0.045668247404510545
5044,2011-10-20 19:51:55.0000002,52.9,2011-10-20 19:51:55 UTC,-73.982771,40.761852,-73.962296,40.590033,1,POINT (-73.982771 40.761852),POINT (-73.962296 40.590033),True,0.17303466238300333
5045,2011-11-03 14:47:00.00000041,6.1,2011-11-03 14:47:00 UTC,-73.850417,40.837168,-73.850417,40.837168,5,POINT (-73.850417 40.837168),POINT (-73.850417 40.837168),True,0.0
5046,2013-04-24 16:27:00.000000148,5.5,2013-04-24 16:27:00 UTC,-73.96025,40.773182,-73.9652,40.766205,1,POINT (-73.96025 40.773182),POINT (-73.9652 40.766205),True,0.008554591106530242
5047,2009-01-10 20:06:45.0000001,7.8,2009-01-10 20:06:45 UTC,-73.980712,40.744863,-73.991101,40.76021,1,POINT (-73.980712 40.744863),POINT (-73.991101 40.76021),True,0.01853272052344247
5048,2009-10-05 12:39:40.0000002,4.5,2009-10-05 12:39:40 UTC,-73.973681,40.748067,-73.981022,40.741705,1,POINT (-73.973681 40.748067),POINT (-73.981022 40.741705),True,0.009714181643344836
5049,2014-07-13 10:18:15.0000001,8.5,2014-07-13 10:18:15 UTC,-73.998174,40.735429,-73.977197,40.752399,1,POINT (-73.998174 40.735429),POINT (-73.977197 40.752399),True,0.02698176104333933
5050,2014-10-23 20:44:00.00000067,5.5,2014-10-23 20:44:00 UTC,-73.98581,40.731,-73.98551,40.72333,5,POINT (-73.98581 40.731),POINT (-73.98551 40.72333),True,0.007675864772132621
5051,2014-03-09 16:32:00.000000132,4.0,2014-03-09 16:32:00 UTC,-73.97427,40.75106,-73.97106,40.75491,4,POINT (-73.97427 40.75106),POINT (-73.97106 40.75491),True,0.005012644012900081
5052,2011-11-17 21:11:00.00000049,7.7,2011-11-17 21:11:00 UTC,-73.997892,40.729047,-74.013922,40.71693,1,POINT (-73.997892 40.729047),POINT (-74.013922 40.71693),True,0.02009434221367063
5053,2010-12-07 06:22:00.0000006,16.1,2010-12-07 06:22:00 UTC,-73.913687,40.765605,-73.95519,40.764952,1,POINT (-73.913687 40.765605),POINT (-73.95519 40.764952),True,0.04150813676859616
5054,2014-03-31 22:52:34.0000001,15.5,2014-03-31 22:52:34 UTC,-73.968228,40.757341,-73.951928,40.809108,1,POINT (-73.968228 40.757341),POINT (-73.951928 40.809108),True,0.05427257400382422
5055,2010-04-30 10:27:00.000000165,6.9,2010-04-30 10:27:00 UTC,-73.993452,40.742192,-74.006872,40.751387,1,POINT (-73.993452 40.742192),POINT (-74.006872 40.751387),True,0.016267895530764662
5056,2009-09-24 15:15:30.0000001,8.1,2009-09-24 15:15:30 UTC,-73.993715,40.732782,-73.980426,40.746212,2,POINT (-73.993715 40.732782),POINT (-73.980426 40.746212),True,0.01889344915572586
5057,2010-07-26 19:25:25.0000003,6.9,2010-07-26 19:25:25 UTC,-73.981738,40.762325,-73.993361,40.744027,2,POINT (-73.981738 40.762325),POINT (-73.993361 40.744027),True,0.021677429114160828
5058,2011-11-05 18:29:30.0000005,12.9,2011-11-05 18:29:30 UTC,-74.0089,40.7094,-73.9854,40.7562,0,POINT (-74.0089 40.7094),POINT (-73.9854 40.7562),True,0.05236878841447162
5059,2012-04-01 17:17:44.0000001,7.3,2012-04-01 17:17:44 UTC,-73.954598,40.789447,-73.967806,40.762769,1,POINT (-73.954598 40.789447),POINT (-73.967806 40.762769),True,0.02976855636405622
5060,2013-04-20 18:02:13.0000003,6.5,2013-04-20 18:02:13 UTC,-74.00492,40.746935,-74.008522,40.740546,1,POINT (-74.00492 40.746935),POINT (-74.008522 40.740546),True,0.0073344205633429724
5061,2014-12-16 01:05:00.00000070,4.0,2014-12-16 01:05:00 UTC,-74.000425,40.738002,-73.99949,40.743877,1,POINT (-74.000425 40.738002),POINT (-73.99949 40.743877),True,0.005948936879811166
5062,2010-07-25 01:25:00.000000159,12.9,2010-07-25 01:25:00 UTC,-73.972287,40.750382,-73.922663,40.760913,3,POINT (-73.972287 40.750382),POINT (-73.922663 40.760913),True,0.05072911725034691
5063,2011-03-06 17:56:14.0000002,6.5,2011-03-06 17:56:14 UTC,-73.975692,40.752039,-73.975834,40.765055,3,POINT (-73.975692 40.752039),POINT (-73.975834 40.765055),True,0.013016774562072876
5064,2009-08-31 16:19:00.00000017,10.1,2009-08-31 16:19:00 UTC,-73.959833,40.779887,-73.962718,40.754758,1,POINT (-73.959833 40.779887),POINT (-73.962718 40.754758),True,0.0252940678025489
5065,2011-01-13 11:39:51.0000003,4.5,2011-01-13 11:39:51 UTC,-73.965152,40.758632,-73.96801,40.763817,1,POINT (-73.965152 40.758632),POINT (-73.96801 40.763817),True,0.005920505806100117
5066,2011-10-20 20:37:00.000000110,8.9,2011-10-20 20:37:00 UTC,-73.981473,40.728968,-74.004587,40.747282,1,POINT (-73.981473 40.728968),POINT (-74.004587 40.747282),True,0.029489991386912738
5067,2012-08-30 07:25:00.00000055,8.9,2012-08-30 07:25:00 UTC,-74.007322,40.727417,-73.989205,40.750237,1,POINT (-74.007322 40.727417),POINT (-73.989205 40.750237),True,0.02913722857445342
5068,2012-10-16 13:35:00.00000070,10.0,2012-10-16 13:35:00 UTC,-74.003297,40.713787,-74.003593,40.736285,1,POINT (-74.003297 40.713787),POINT (-74.003593 40.736285),True,0.022499947111047636
5069,2013-11-02 15:33:36.0000003,10.5,2013-11-02 15:33:36 UTC,-73.987711,40.759812,-73.980141,40.78344,1,POINT (-73.987711 40.759812),POINT (-73.980141 40.78344),True,0.0248110314981083
5070,2012-09-27 13:53:18.0000005,18.5,2012-09-27 13:53:18 UTC,-74.007243,40.705354,-73.993567,40.752069,1,POINT (-74.007243 40.705354),POINT (-73.993567 40.752069),True,0.04867570442222697
5071,2013-10-17 20:43:00.00000051,6.5,2013-10-17 20:43:00 UTC,-73.954605,40.780362,-73.973295,40.785042,5,POINT (-73.954605 40.780362),POINT (-73.973295 40.785042),True,0.01926703142675896
5072,2014-11-08 00:32:00.000000194,8.0,2014-11-08 00:32:00 UTC,-73.973667,40.763047,-73.99072,40.756247,1,POINT (-73.973667 40.763047),POINT (-73.99072 40.756247),True,0.018358780160992082
5073,2015-03-15 02:49:07.0000002,16.5,2015-03-15 02:49:07 UTC,-73.9888916015625,40.72697830200195,-73.9859390258789,40.772857666015625,2,POINT (-73.9888916015625 40.72697830200195),POINT (-73.9859390258789 40.772857666015625),True,0.04597427264749665
5074,2010-05-28 19:32:00.000000257,8.1,2010-05-28 19:32:00 UTC,-73.968175,40.753835,-73.984847,40.725867,1,POINT (-73.968175 40.753835),POINT (-73.984847 40.725867),True,0.03256016904133127
5075,2011-05-28 13:01:03.0000001,9.3,2011-05-28 13:01:03 UTC,-73.988507,40.737133,-73.988726,40.75783,2,POINT (-73.988507 40.737133),POINT (-73.988726 40.75783),True,0.020698158613749552
5076,2011-09-11 17:32:31.0000003,28.9,2011-09-11 17:32:31 UTC,-73.872767,40.773985,-73.983907,40.764247,2,POINT (-73.872767 40.773985),POINT (-73.983907 40.764247),True,0.1115658023051932
5077,2011-12-18 07:51:00.00000032,4.9,2011-12-18 07:51:00 UTC,-73.975253,40.725022,-73.987407,40.733418,5,POINT (-73.975253 40.725022),POINT (-73.987407 40.733418),True,0.01477201854860033
5079,2013-08-15 11:24:10.0000001,12.0,2013-08-15 11:24:10 UTC,-74.012878,40.716948,-73.99314,40.73744,1,POINT (-74.012878 40.716948),POINT (-73.99314 40.73744),True,0.028451901658765082
5080,2014-10-22 20:44:19.0000004,14.0,2014-10-22 20:44:19 UTC,-74.002917,40.72507,-74.008962,40.707086,2,POINT (-74.002917 40.72507),POINT (-74.008962 40.707086),True,0.018972777366537647
5081,2009-02-01 03:43:38.0000001,8.2,2009-02-01 03:43:38 UTC,-73.980812,40.744594,-73.996219,40.760795,2,POINT (-73.980812 40.744594),POINT (-73.996219 40.760795),True,0.02235728181152526
5082,2010-04-09 06:34:00.00000064,6.9,2010-04-09 06:34:00 UTC,-74.002147,40.729543,-73.979438,40.753182,1,POINT (-74.002147 40.729543),POINT (-73.979438 40.753182),True,0.03277958209007195
5083,2015-03-14 19:43:47.0000004,6.0,2015-03-14 19:43:47 UTC,-73.95764923095702,40.76553726196289,-73.95774841308595,40.77628326416016,5,POINT (-73.95764923095702 40.76553726196289),POINT (-73.95774841308595 40.77628326416016),True,0.01074645989703076
5084,2009-12-10 20:41:29.0000002,7.7,2009-12-10 20:41:29 UTC,-73.967316,40.756829,-73.990129,40.757449,1,POINT (-73.967316 40.756829),POINT (-73.990129 40.757449),True,0.02282142346568166
5085,2011-06-29 21:11:00.000000140,9.7,2011-06-29 21:11:00 UTC,-73.95306,40.77594,-73.976002,40.744725,1,POINT (-73.95306 40.77594),POINT (-73.976002 40.744725),True,0.03873901894730649
5086,2009-07-30 13:48:00.00000063,9.3,2009-07-30 13:48:00 UTC,-74.002858,40.744413,-73.985505,40.727713,1,POINT (-74.002858 40.744413),POINT (-73.985505 40.727713),True,0.024083533980709802
5087,2009-08-03 19:19:38.0000003,6.5,2009-08-03 19:19:38 UTC,-73.991664,40.738881,-73.976258,40.748295,2,POINT (-73.991664 40.738881),POINT (-73.976258 40.748295),True,0.01805459033043819
5088,2010-06-24 18:57:05.0000006,10.1,2010-06-24 18:57:05 UTC,-73.988408,40.774491,-73.969966,40.758931,1,POINT (-73.988408 40.774491),POINT (-73.969966 40.758931),True,0.0241292553552797
5089,2011-10-16 14:42:58.0000001,4.9,2011-10-16 14:42:58 UTC,-74.009836,40.71502,-74.011218,40.706948,1,POINT (-74.009836 40.71502),POINT (-74.011218 40.706948),True,0.008189451019456067
5090,2012-11-05 15:26:34.0000003,7.5,2012-11-05 15:26:34 UTC,-73.975707,40.760173,-73.957261,40.768576,1,POINT (-73.975707 40.760173),POINT (-73.957261 40.768576),True,0.020269813146645475
5091,2014-05-18 00:30:19.0000002,4.5,2014-05-18 00:30:19 UTC,-73.997537,40.720804,-74.005102,40.719126,4,POINT (-73.997537 40.720804),POINT (-74.005102 40.719126),True,0.007748865013664144
5092,2012-03-13 16:13:43.0000002,9.3,2012-03-13 16:13:43 UTC,-74.003441,40.727064,-73.988998,40.758489,1,POINT (-74.003441 40.727064),POINT (-73.988998 40.758489),True,0.0345851250395299
5093,2012-10-07 11:01:00.00000093,12.0,2012-10-07 11:01:00 UTC,-74.0106,40.718787,-73.997005,40.725455,1,POINT (-74.0106 40.718787),POINT (-73.997005 40.725455),True,0.015142200929846257
5094,2015-06-11 14:50:42.0000006,13.0,2015-06-11 14:50:42 UTC,-73.9941635131836,40.75106430053711,-74.00563049316406,40.72589111328125,1,POINT (-73.9941635131836 40.75106430053711),POINT (-74.00563049316406 40.72589111328125),True,0.02766190496858508
5095,2009-08-05 16:57:28.0000002,6.5,2009-08-05 16:57:28 UTC,-73.993981,40.726827,-74.003105,40.738776,1,POINT (-73.993981 40.726827),POINT (-74.003105 40.738776),True,0.015034160335716454
5096,2010-08-08 02:37:00.00000056,10.9,2010-08-08 02:37:00 UTC,-73.954628,40.744273,-73.914708,40.77563,1,POINT (-73.954628 40.744273),POINT (-73.914708 40.77563),True,0.05076285895218666
5097,2010-12-09 17:55:01.0000001,5.3,2010-12-09 17:55:01 UTC,-73.960327,40.761756,-73.951239,40.777756,1,POINT (-73.960327 40.761756),POINT (-73.951239 40.777756),True,0.018400862588477864
5098,2013-02-26 08:09:00.00000094,12.0,2013-02-26 08:09:00 UTC,-73.966152,40.762627,-73.973008,40.740372,1,POINT (-73.966152 40.762627),POINT (-73.973008 40.740372),True,0.02328711577246188
5099,2009-06-23 14:22:00.00000073,10.9,2009-06-23 14:22:00 UTC,-73.984797,40.754107,-73.956113,40.763798,1,POINT (-73.984797 40.754107),POINT (-73.956113 40.763798),True,0.030276844898370407
5100,2010-02-25 00:23:00.00000084,6.5,2010-02-25 00:23:00 UTC,-73.985262,40.727632,-73.971022,40.751222,1,POINT (-73.985262 40.727632),POINT (-73.971022 40.751222),True,0.027554776355469903
5101,2013-12-07 09:18:27.0000001,6.5,2013-12-07 09:18:27 UTC,-73.983777,40.765009,-73.977681,40.753194,1,POINT (-73.983777 40.765009),POINT (-73.977681 40.753194),True,0.01329494042859762
5102,2009-03-28 01:28:00.000000185,20.9,2009-03-28 01:28:00 UTC,-73.991832,40.726272,-73.959465,40.642563,5,POINT (-73.991832 40.726272),POINT (-73.959465 40.642563),True,0.08974864550510121
5103,2010-11-28 10:43:38.0000003,8.1,2010-11-28 10:43:38 UTC,-74.008076,40.710593,-74.002386,40.739884,1,POINT (-74.008076 40.710593),POINT (-74.002386 40.739884),True,0.02983854522258167
5104,2012-07-17 01:25:35.0000001,4.1,2012-07-17 01:25:35 UTC,-74.008567,40.711612,-74.013605,40.702337,1,POINT (-74.008567 40.711612),POINT (-74.013605 40.702337),True,0.01055495471331041
5105,2013-06-30 18:42:14.0000001,10.5,2013-06-30 18:42:14 UTC,-73.991315,40.75976,-73.964456,40.757158,1,POINT (-73.991315 40.75976),POINT (-73.964456 40.757158),True,0.026984741707122374
5106,2014-02-06 17:38:00.000000101,11.0,2014-02-06 17:38:00 UTC,-73.981957,40.762742,-73.987357,40.741702,1,POINT (-73.981957 40.762742),POINT (-73.987357 40.741702),True,0.021721915201021364
5107,2014-05-15 20:06:03.0000004,7.5,2014-05-15 20:06:03 UTC,-73.99152,40.744626,-74.005628,40.744425,1,POINT (-73.99152 40.744626),POINT (-74.005628 40.744425),True,0.014109431774533155
5108,2009-08-23 04:53:02.0000002,14.9,2009-08-23 04:53:02 UTC,-73.933083,40.709495,-73.911188,40.769636,1,POINT (-73.933083 40.709495),POINT (-73.911188 40.769636),True,0.06400258515091571
5109,2011-06-13 09:57:00.00000024,7.3,2011-06-13 09:57:00 UTC,-73.955662,40.779745,-73.967062,40.763897,3,POINT (-73.955662 40.779745),POINT (-73.967062 40.763897),True,0.019522271998920274
5110,2012-02-16 07:02:00.000000134,12.9,2012-02-16 07:02:00 UTC,-73.97245,40.743339,-74.013465,40.707957,1,POINT (-73.97245 40.743339),POINT (-74.013465 40.707957),True,0.054167482394883566
5111,2013-06-29 11:34:23.0000002,10.5,2013-06-29 11:34:23 UTC,-73.978878,40.755949,-73.973627,40.782959,1,POINT (-73.978878 40.755949),POINT (-73.973627 40.782959),True,0.02751568827050953
5112,2013-07-19 17:55:00.000000105,23.0,2013-07-19 17:55:00 UTC,-73.984058,40.744152,-73.944685,40.708672,6,POINT (-73.984058 40.744152),POINT (-73.944685 40.708672),True,0.05300059932679815
5113,2014-10-16 23:33:34.0000002,33.33,2014-10-16 23:33:34 UTC,-73.981395,40.759025,-73.874333,40.713575,1,POINT (-73.981395 40.759025),POINT (-73.874333 40.713575),True,0.1163098204968225
5114,2012-11-10 01:12:00.000000142,10.0,2012-11-10 01:12:00 UTC,-73.980822,40.738022,-73.971272,40.76027,1,POINT (-73.980822 40.738022),POINT (-73.971272 40.76027),True,0.02421107193000709
5115,2014-03-10 23:42:00.0000001,32.83,2014-03-10 23:42:00 UTC,-73.872997,40.774072,-73.985907,40.753992,5,POINT (-73.872997 40.774072),POINT (-73.985907 40.753992),True,0.11468162232894975
5116,2011-03-24 18:01:00.000000230,6.9,2011-03-24 18:01:00 UTC,-73.97906,40.784825,-73.956658,40.780862,5,POINT (-73.97906 40.784825),POINT (-73.956658 40.780862),True,0.022749834570826494
5117,2011-10-19 21:46:00.00000010,7.3,2011-10-19 21:46:00 UTC,-73.997962,40.72436,-74.007107,40.706012,1,POINT (-73.997962 40.72436),POINT (-74.007107 40.706012),True,0.020500734840486153
5118,2009-11-20 20:59:00.000000143,5.7,2009-11-20 20:59:00 UTC,-73.993273,40.752083,-73.977523,40.751713,2,POINT (-73.993273 40.752083),POINT (-73.977523 40.751713),True,0.015754345432289606
5119,2010-01-13 13:18:00.000000145,30.27,2010-01-13 13:18:00 UTC,-73.870827,40.773695,-73.980992,40.773367,2,POINT (-73.870827 40.773695),POINT (-73.980992 40.773367),True,0.11016548828466602
5120,2010-07-01 12:55:22.0000004,31.47,2010-07-01 12:55:22 UTC,-73.885182,40.773015,-73.974564,40.764789,2,POINT (-73.885182 40.773015),POINT (-73.974564 40.764789),True,0.08975972927766716
5121,2011-06-27 07:28:42.0000001,6.9,2011-06-27 07:28:42 UTC,-73.99151,40.749896,-73.970685,40.758657,1,POINT (-73.99151 40.749896),POINT (-73.970685 40.758657),True,0.022592825100019774
5122,2012-09-08 01:09:20.0000002,9.0,2012-09-08 01:09:20 UTC,-73.991657,40.726588,-73.973164,40.755377,1,POINT (-73.991657 40.726588),POINT (-73.973164 40.755377),True,0.034216919352864465
5124,2013-10-23 12:19:26.0000002,19.0,2013-10-23 12:19:26 UTC,-73.988795,40.745048,-74.011977,40.7095,1,POINT (-73.988795 40.745048),POINT (-74.011977 40.7095),True,0.04243896120312275
5125,2014-10-07 22:39:00.000000202,10.0,2014-10-07 22:39:00 UTC,-73.99144,40.75005,-73.96812,40.76002,1,POINT (-73.99144 40.75005),POINT (-73.96812 40.76002),True,0.025361847330189292
5126,2015-06-07 20:00:06.0000006,11.5,2015-06-07 20:00:06 UTC,-73.993896484375,40.74632263183594,-73.96691131591797,40.757606506347656,1,POINT (-73.993896484375 40.74632263183594),POINT (-73.96691131591797 40.757606506347656),True,0.0292493613716705
5127,2010-02-01 22:27:51.0000007,4.9,2010-02-01 22:27:51 UTC,-73.979201,40.786616,-73.982364,40.776241,1,POINT (-73.979201 40.786616),POINT (-73.982364 40.776241),True,0.01084643692647839
5128,2012-07-04 20:41:00.00000045,8.9,2012-07-04 20:41:00 UTC,-73.981207,40.741522,-73.98608,40.764332,4,POINT (-73.981207 40.741522),POINT (-73.98608 40.764332),True,0.023324712838532942
5129,2010-03-19 17:49:00.000000142,10.9,2010-03-19 17:49:00 UTC,-74.011258,40.702117,-73.977902,40.736605,5,POINT (-74.011258 40.702117),POINT (-73.977902 40.736605),True,0.047979629844336825
5130,2011-01-21 15:52:00.00000056,4.1,2011-01-21 15:52:00 UTC,-73.973685,40.763655,-73.977427,40.758158,1,POINT (-73.973685 40.763655),POINT (-73.977427 40.758158),True,0.006649779921170376
5131,2013-02-22 19:42:00.00000075,13.0,2013-02-22 19:42:00 UTC,-73.980025,40.742462,-73.99539,40.759697,1,POINT (-73.980025 40.742462),POINT (-73.99539 40.759697),True,0.023089574487202336
5132,2013-10-13 09:10:00.00000063,10.5,2013-10-13 09:10:00 UTC,-73.993567,40.745677,-73.963445,40.761692,1,POINT (-73.993567 40.745677),POINT (-73.963445 40.761692),True,0.034114734485266265
5133,2013-11-21 23:20:00.000000240,10.5,2013-11-21 23:20:00 UTC,-73.853338,40.727057,-73.88075,40.750162,1,POINT (-73.853338 40.727057),POINT (-73.88075 40.750162),True,0.03585050584023508
5134,2013-10-18 19:05:00.000000167,14.5,2013-10-18 19:05:00 UTC,-73.972612,40.744902,-73.98179,40.773597,1,POINT (-73.972612 40.744902),POINT (-73.98179 40.773597),True,0.030127042818704403
5135,2014-10-08 12:12:00.00000034,20.0,2014-10-08 12:12:00 UTC,-73.962293,40.779322,-73.988627,40.758482,1,POINT (-73.962293 40.779322),POINT (-73.988627 40.758482),True,0.033582512651669436
5137,2013-09-21 19:26:27.0000001,19.0,2013-09-21 19:26:27 UTC,-73.984457,40.768913,-74.003205,40.723961,1,POINT (-73.984457 40.768913),POINT (-74.003205 40.723961),True,0.048704925911031836
5138,2015-04-27 21:04:42.0000002,8.0,2015-04-27 21:04:42 UTC,-73.9748306274414,40.76169204711913,-73.9886016845703,40.7480354309082,1,POINT (-73.9748306274414 40.76169204711913),POINT (-73.9886016845703 40.7480354309082),True,0.019394462631891998
5139,2009-09-09 09:35:08.0000003,11.3,2009-09-09 09:35:08 UTC,-73.959748,40.771096,-73.978509,40.754128,1,POINT (-73.959748 40.771096),POINT (-73.978509 40.754128),True,0.02529601045619384
5140,2010-09-03 23:55:00.00000069,6.5,2010-09-03 23:55:00 UTC,-73.972352,40.689603,-73.965095,40.674978,5,POINT (-73.972352 40.689603),POINT (-73.965095 40.674978),True,0.0163265021973415
5141,2011-02-06 21:55:00.00000093,11.3,2011-02-06 21:55:00 UTC,-73.98834,40.737368,-74.015327,40.708527,1,POINT (-73.98834 40.737368),POINT (-74.015327 40.708527),True,0.03949811957549734
5142,2009-06-26 00:29:00.000000236,4.9,2009-06-26 00:29:00 UTC,-73.986477,40.755955,-73.998243,40.760828,1,POINT (-73.986477 40.755955),POINT (-73.998243 40.760828),True,0.012735182959037805
5143,2011-05-28 23:38:00.00000044,12.5,2011-05-28 23:38:00 UTC,-73.960433,40.761852,-74.008807,40.740675,5,POINT (-73.960433 40.761852),POINT (-74.008807 40.740675),True,0.05280633678831265
5144,2012-08-20 10:54:17.0000001,6.1,2012-08-20 10:54:17 UTC,-73.987577,40.741883,-73.97462,40.759207,1,POINT (-73.987577 40.741883),POINT (-73.97462 40.759207),True,0.021633419170350214
5145,2011-04-08 19:27:56.0000002,12.5,2011-04-08 19:27:56 UTC,-73.995653,40.749353,-73.979814,40.764962,1,POINT (-73.995653 40.749353),POINT (-73.979814 40.764962),True,0.022237688773789444
5146,2009-03-31 16:30:00.00000049,6.9,2009-03-31 16:30:00 UTC,-73.967885,40.762737,-73.982037,40.749842,1,POINT (-73.967885 40.762737),POINT (-73.982037 40.749842),True,0.019145760078938878
5147,2012-01-10 10:32:00.000000110,10.1,2012-01-10 10:32:00 UTC,-73.982138,40.771613,-73.979167,40.747027,1,POINT (-73.982138 40.771613),POINT (-73.979167 40.747027),True,0.024764858913387346
5148,2012-01-10 15:55:00.0000006,8.5,2012-01-10 15:55:00 UTC,-73.967088,40.793365,-73.978238,40.76467,1,POINT (-73.967088 40.793365),POINT (-73.978238 40.76467),True,0.030785151047216883
5149,2013-04-01 18:48:00.00000052,7.5,2013-04-01 18:48:00 UTC,-73.985405,40.735545,-73.98591,40.719287,2,POINT (-73.985405 40.735545),POINT (-73.98591 40.719287),True,0.016265841170994565
5150,2011-11-07 22:07:24.0000004,7.7,2011-11-07 22:07:24 UTC,-73.9849,40.6753,-74.0104,40.6552,0,POINT (-73.9849 40.6753),POINT (-74.0104 40.6552),True,0.032469370181763386
